"","score","text"
"777",0,"<U+0E19><U+0E2D><U+0E01><U+0E08><U+0E32><U+0E01><U+0E40><U+0E2B><U+0E32><U+0E30><U+0E40><U+0E2B><U+0E34><U+0E19><U+0E40><U+0E14><U+0E34><U+0E19><U+0E2D><U+0E32><U+0E01><U+0E32><U+0E28> #Superman <U+0E22><U+0E31><U+0E07><U+0E21><U+0E35><U+0E19><U+0E35><U+0E49><U+0E19><U+0E30><U+0E23><U+0E39><U+0E49><U+0E22><U+0E31><U+0E07>! https://t.co/1B7vQF9xlT"
"778",2,"Gotta love those #BlueJays - isn't that #Superman aka @KPILLAR4 leading the cheers? Go @torontofc on Dec 10th! https://t.co/ELbfvLx7bS"
"779",0,"DWIGHT!! AND ONE #TrueToAtlanta #Superman https://t.co/uGaawGIHJJ"
"780",0,"Canvas prints.  Very sweet.  13 by 18 inches.  #canvas #prints #framedart #superman #batman #wonderwoman #harrypotter #amazingstoriescomics"
"781",0,"RT @AwesomEmergency: NOT THE FAAACE! <ed><U+00A0><U+00BE><ed><U+00B4><U+0096><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #Superman #Supergirl https://t.co/fLLigmNjlf https://t.co/cJABw3z983"
"782",0,"RT @DianaAndKal: #Superman #WonderWoman. #SuperWonder Tribute to Jim Lee.  A new 52 update. by Godstaff. https://t.co/bs2csFvrjG"
"783",0,"RT @SonlosComics: #Superman https://t.co/11dQMnT0VX"
"784",2,"Still one of my favorite versions of Superman. I really like the Earth One stories. #Superman… https://t.co/7YhXb4birX"
"785",-2,"GUILTY #judgedredd #WeirdWednesday #superman #guilty https://t.co/jHg1KR9DlA"
"786",1,"@TheCWSupergirl an satisfied season #superman #martiangirl #superboy lastname #luther gets sound"
"787",0,"@WarnerChannelLA #SupergirlWarner una temporada de satisfacciones #superman #chicamarciana #elsuperboy y apellido #luthor se hace sonar"
"788",0,"RT @TheTopComics: Así es como Lois descubrió que #Superman era en realidad #ClarkKent https://t.co/byTdaqnKLa"
"789",0,"Truth
#truth #selfie #instaselfie #superman #manofsteel #batman #thedarkknight… https://t.co/iQvC5CSyzv"
"790",0,"RT @SonlosComics: #Superman https://t.co/11dQMnT0VX"
"791",1,"Hehe, ready to watch Arrow and I did the Superman hairstyle. #hairstyle #hair #lol #superman #clarkkent… https://t.co/3j7QFYA4PO"
"792",0,"RT @SonlosComics: #Superman https://t.co/11dQMnT0VX"
"793",-1,"RT @DCcomicsMX: ¿Tuvieron oportunidad de ver #Superman: Brainiac Attacks? ¿La recomendarían? https://t.co/QQaUnkkiAT"
"794",1,"Like and Share if you agree!

#superman #returnofsuperman #batmanvsuperman https://t.co/k9T0OmI8Go"
"795",1,"Legion of Super Heroes S01 E12: Sundown, Part 1 https://t.co/Hg6wbJNdfS #AnimatedSeries #Legion #FerroLad #DCComics #DeathinComics #Superman"
"796",0,"#Superman pic for #childhoodcancerawareness https://t.co/VNejeYKSfs"
"797",-1,"#Superman Custom SUPERMAN the MOVIE candy dispensers mock prototypes Christopher Reeve https://t.co/rBishur0Ce… https://t.co/kZJVYzJDlr"
"798",-1,"RT @parlipod: Double Dose of #Swampthing this month in #Hellblazer 4 and #Superman Annual 1. We review both issues #comics #DC
 https://t.c…"
"799",0,"Tb #superman https://t.co/1hAPKEgqnd"
"800",0,"RT @SupermanDeluxe: 58 pcs MiniFigures MARVEL.DC Series Hulk Blocks - https://t.co/zlSs87Z0kK - #Superman https://t.co/SITAmPE3mA"
"801",0,"https://t.co/eS0FGAAGJF Gary Frank &amp; Jon Sibal #Superman Legion Of Superheroes #Original #Comic #Art 859 P21 #Buynow https://t.co/xCv6qHdjOL"
"802",2,"https://t.co/PQL6q5FH3v World'S Finest #Comics #9 Classic Hitler Axis Cover #Superman #Batman #Golden #Age #Buynow https://t.co/b4TsXrjhU8"
"803",1,"In #GilmoreGirls season 7, anyone else notice Kirk suspended above the town dressed in black looks like an emo General Zod? #Superman #Emo"
"804",0,"Layan jajan legend.. #SuperRing #Superman @Generasi1990an https://t.co/A8TTgVWZtY"
"805",0,"RT @WeirdScienceDC: Superman Annual #1 Review
https://t.co/QUsypgCoDG #superman #swampthing #dcrebirth #rebirth #dcomics #comics https://t.…"
"806",-1,"RT @TheComicDoJo: Make sure to check it out tonight!!! #comicsforsale on #Instagram #Wolverine #Xmen #MarvelComics #Outcast #Superman https…"
"807",1,"the Greatest of ALL! #batman #superman #BatmanvSuperman #batmanforever #ClarkKent #BruceWayne https://t.co/f5guiyPpbv"
"808",0,"58 pcs MiniFigures MARVEL.DC Series Hulk Blocks - https://t.co/zlSs87Z0kK - #Superman https://t.co/SITAmPE3mA"
"809",-1,"Bugs Bunny as #superman #childhoodcancerawarenessweek https://t.co/xoBynGU1xz"
"810",0,"did anyone catch #Supergirl kind of mention #Batman being #Superman friend? maybe there will be a #JusticeLeague soon?? #CW #CWtv #hint #DC"
"811",1,"RT @LiamSDCC: The sons of world's finest finally return in February! #Batman #Superman https://t.co/HrAAWZvrbY"
"812",0,"New episode! https://t.co/k9QVVQ4WZZ @Nightwingpdp &amp; @LilithHellfire review the DC Comics for the week of 11-16-201… https://t.co/ZgTS55kJK0"
"813",-1,"RT @DCcomicsMX: ¿Tuvieron oportunidad de ver #Superman: Brainiac Attacks? ¿La recomendarían? https://t.co/QQaUnkkiAT"
"814",1,"Tandrwoodworks. #woodworkingwoodworking #wood #palletwood #palletwood #trees #house #live #no #boss #best #times… https://t.co/t0ICHD7zI4"
"815",0,"RT @DianaAndKal: #Superman #WonderWoman. #SuperWonder Tribute to Jim Lee.  A new 52 update. by Godstaff. https://t.co/bs2csFvrjG"
"816",0,"#ChristopherReeve Superman Christopher Reeve action figure https://t.co/PPH0Ed3VNB #Superman https://t.co/VzVSWfQU5I"
"817",-2,"RT @dceufacts: #DCEU Fact 248: #LexLuthor's #BatmanvSuperman theme is a corrupted, distorted version of #Superman's theme. Listen- https://…"
"818",0,"RT @clarkkentshop: Just look, that`s outstanding!

#superman #returnofsuperman #batmanvsuperman https://t.co/BrRIlx8uky"
"819",0,"RT @DianaAndKal: #Superman #WonderWoman There is, perhaps, an inevitability about such things. DC Presents 32. https://t.co/cCEXAESz20"
"820",0,"RT @WeirdScienceDC: Superman Annual #1 Review
https://t.co/QUsypgCoDG #superman #swampthing #dcrebirth #rebirth #dcomics #comics https://t.…"
"821",0,"What would you name this #LEGODimensions team? #BreakTheRules #AdventureTime #DCComics #SuperHeroes #Superman… https://t.co/EmTk13B5EK"
"822",1,"This positively has to be the most distinctively David Bowie moment in #Superman history. https://t.co/s23cFcC6Xy"
"823",0,"RT @WeirdScienceDC: Superman Annual #1 Review
https://t.co/QUsypgCoDG #superman #swampthing #dcrebirth #rebirth #dcomics #comics https://t.…"
"824",0,"#IDW #Transformers #bayinarsis #flash #superman #bayisehat #batman #wonderwoman #aquaman #cyborg… https://t.co/qP9YLy8Giy"
"825",0,"Review: SUPERMAN ANNUAL #1 https://t.co/LYZZRevFl1 @DCComics #comics #superman https://t.co/lb5xV2lf3Y"
"826",-2,"RT @dceufacts: #DCEU Fact 248: #LexLuthor's #BatmanvSuperman theme is a corrupted, distorted version of #Superman's theme. Listen- https://…"
"827",0,"In Trump's America, Clark Kent is the shy guy drinking coffee on TMZ #superman #TrumpTransition"
"828",1,"We <ed><U+00A0><U+00BD><ed><U+00B2><U+0093> U Mr. Cavill <ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B2><U+0093><ed><U+00A0><U+00BD><ed><U+00B2><U+0093><ed><U+00A0><U+00BD><ed><U+00B2><U+0093><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #henrycavill #handsome #manofsteel #superman https://t.co/RfN9sHjlel"
"829",0,"I just had to lmao ! #enoughsaid #wonderwoman #Batman #Superman #warriorgoddess #womenkickasstoo… https://t.co/FVBkcnWkz8"
"830",1,"My favorite line from Monday's episode of #supergirl @TheCWSupergirl ""you might be cyborg but you're no #superman"" <ed><U+00A0><U+00BD><ed><U+00B8><U+0086><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+0086><ed><U+00A0><U+00BD><ed><U+00B8><U+0081> @MelissaBenoist"
"831",-1,"#doodles #scribbles #doomsday #superman #manofsteel https://t.co/ZKGzOAeZ1e"
"832",0,"Superman Annual #1 Review
https://t.co/QUsypgCoDG #superman #swampthing #dcrebirth #rebirth #dcomics #comics https://t.co/1VcGFNqIQL"
"833",1,"Check out NWT 3 pair SUPERMAN low cut athletic socks with arch support &amp; cushioned sole #Superman https://t.co/UobpdMZhNf via @eBay"
"834",1,"Check out NWT 3 pair SUPERMAN low cut athletic socks with arch support &amp; cushioned sole #Superman https://t.co/7czZMdLvgn via @eBay"
"835",2,"@Mzskiillz @Scruff_Papi @ComicBookNOW 
Thanks, I had been feeling alone on this. Cavil can be a great #Superman he just needs a better film"
"836",1,"#Marvel #Transformers Generation #2 - #bayinarsis #flash #superman #bayisehat #batman… https://t.co/iK4bNCIDyh"
"837",0,"RT @ArapMX: La gente del #DailyPlanet medio ciega de no ver que #ClarkKent es #Superman"
"838",0,"#batman #superman #gotham# https://t.co/IoX8bMIWH6"
"839",0,"Planet Houston/Kansas she said is the name of the Star fanfic

#Superman #WizardOfOz"
"840",0,"RT @romeodude111: @itsChanMason Chan, you are certainly #Superman in my eyes!  You are one of a kind and thanks for being YOU! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.…"
"841",0,"My muse today. #superman #plastercast #art #artistinstudio @ Christine Palamidessi Art https://t.co/Jp36fGogBP"
"842",1,"RT @SuperheroSteel: #DwayneJohnson gifted Henry Cavill's #Superman costume from Warner Bros vault! Because: BADASSERY! @TheRock https://t.c…"
"843",1,"RT @ComicReflection: https://t.co/bPvg5jmTB7 #PodernFamily #Superman #DCComics #WarnerBros #Marvel #Disney #DaveGibbons #AlanMoore #CurtSwa…"
"844",0,"@Mzskiillz @Scruff_Papi @ComicBookNOW 

I hate #Supergirl #Superman He looks like a guy in a Halloween costume. Should have got Tom Welling"
"845",0,"#christopherreeve #superman #photobooth #superhero #childhood https://t.co/Im2WDs9nf4"
"846",1,"@chadcookpt Congrats! How do you do it all?  #superman #idol"
"847",0,"RT @Hardeshell: “Jordan in the London Phone Booth” <ed><U+00A0><U+00BC><ed><U+00BC><U+009E> @IAmJordanWoods #actor #model #fashion #Superman #ManOfSteel #ClarkKent https://t.co/y…"
"848",0,"RT @romeodude111: @itsChanMason Chan, you are certainly #Superman in my eyes!  You are one of a kind and thanks for being YOU! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.…"
"849",0,"Super-batusi #batman #superman #comicbook #dccomics #ink #marker #sketch https://t.co/d1bbvIiko2"
"850",0,"@itsChanMason Chan, you are certainly #Superman in my eyes!  You are one of a kind and thanks for being YOU! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/sju0PoUWQ6"
"851",0,"RT @Hardeshell: “Jordan in the London Phone Booth” <ed><U+00A0><U+00BC><ed><U+00BC><U+009E> @IAmJordanWoods #actor #model #fashion #Superman #ManOfSteel #ClarkKent https://t.co/y…"
"852",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"853",1,"Last I checked, I was supposed to be like Jesus and mind my own business. That means I am not accountable to you. #Superman"
"854",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"855",-1,"Comics After dark @ComicsAfterDark: EPISODE 200 IS HERE! Should you buy #dccomics #superman annual?…… https://t.co/2cx6cROGhY"
"856",1,"RT @LiamSDCC: The sons of world's finest finally return in February! #Batman #Superman https://t.co/HrAAWZvrbY"
"857",2,"#Superman Hot Toys Super man The Movie Christopher Reeves 1:6 MIB Sealed Brown Box 901390 https://t.co/ghot0rHn7P… https://t.co/2m3KBBw8R2"
"858",0,"Batman logo clásico  
Precio 15 dólares  
#batman  #superman  #batmanvsuperman  #brucewayne #dc  #dccomics... https://t.co/4FIfn5evA8"
"859",0,"<U+270A>#BatmanvSuperman #Superman"
"860",0,"@TaylorTwellman @JozyAltidore #Superman"
"861",0,"@RobStoneONFOX who is that man in Jozys uniform? #superman #instantclassic"
"862",0,"My #CaptainMarvel was from #DCComics &amp; now he is simply called #Shazam &amp; he outsold #Superman… https://t.co/WFb5iq3Bbs"
"863",1,"#Superman Annual 1: @PeterJTomasi, @patrick_gleason, and @JorgeJimenezArt took a very simple story and made it very meaningful."
"864",0,"Facebook Would Sure Screw With Superman's Secret Identity - Gizmodo - https://t.co/qHaITUAyp6 - #Superman https://t.co/E31z0Fm3Aa"
"865",1,"The Coolest Returning and New Sci-Fi TV Shows of 2017 and Beyond - https://t.co/HfYk5cy4uG - #Superman"
"866",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"867",0,"RT @KissMay_i: Ang superman ni maymay at ang batman ni kisses. Gwapo nlang dalawa. 
#Superman
#Batman
#WelcomeBackMAYWARD https://t.co/ipOf…"
"868",1,"RT @LiamSDCC: The sons of world's finest finally return in February! #Batman #Superman https://t.co/HrAAWZvrbY"
"869",0,"RT @ArapMX: La gente del #DailyPlanet medio ciega de no ver que #ClarkKent es #Superman"
"870",-1,"RT @DCcomicsMX: ¿Tuvieron oportunidad de ver #Superman: Brainiac Attacks? ¿La recomendarían? https://t.co/QQaUnkkiAT"
"871",1,"Well we finally found men who won't talk back! #batman #superman #singlelife #superhero… https://t.co/xJ9CD1ACAc"
"872",-1,"RT @DCcomicsMX: ¿Tuvieron oportunidad de ver #Superman: Brainiac Attacks? ¿La recomendarían? https://t.co/QQaUnkkiAT"
"873",0,"Harry Potter Complete Collection 7 Books Set Collection J.K.Rowling... - https://t.co/g2hjmIEsbz - #Superman https://t.co/B8TXQYzCYZ"
"874",0,"4ft #superman #justiceleague https://t.co/adaMQUpDDo"
"875",1,"Happy #newcomicbookday #superman #suicidesquad #jla #dcnewtalentshowcase #Batman #robin #dcncbd… https://t.co/2ssNUfpfbX"
"876",1,"Now would be a good time to have Cisco go fetch #Superman.  #Arrow #Arrow100 #DCWeek #LegendsofTomorrow"
"877",-1,"¿Tuvieron oportunidad de ver #Superman: Brainiac Attacks? ¿La recomendarían? https://t.co/QQaUnkkiAT"
"878",0,"#Superman vs #Nerd https://t.co/GWMGxAOhEt"
"879",1,"#Superman by @JimmyCharles92 @ZeroCancer @ProstateNetwork #Movember #NoShaveNovember Great song / video ever!… https://t.co/30FiMmSLvx"
"880",1,"#Superman by @JimmyCharles92 @ZeroCancer @ProstateNetwork #Movember #NoShaveNovember Great song / video ever!… https://t.co/5aRErpuikI"
"881",1,"#Superman by @JimmyCharles92 @ZeroCancer @ProstateNetwork #Movember #NoShaveNovember Great song / video ever!… https://t.co/dKt6qMjz08"
"882",0,"11.22.2016 — Superman. #superman #singapore #sgig #toinfinityandbeyon #latergram #sg #smok… https://t.co/ix2UGAjZBh https://t.co/QrFVRVaYYI"
"883",0,"#Superman #ClarkKent #BatmanvsSuperman
 Comics Superman Unchained Poster https://t.co/aiD6D2S7Ki https://t.co/4KadbmLPLX"
"884",0,"#Superman #irongiant #picoftheday https://t.co/u7h8mEwtxR"
"885",2,"I like #FrostedFlakes and I like #Superman... who chose to sock Nazis in the face. So, yeah #ImWithKelloggs... https://t.co/cKWzDM0bOG"
"886",1,"RT @SuperheroSteel: #DwayneJohnson gifted Henry Cavill's #Superman costume from Warner Bros vault! Because: BADASSERY! @TheRock https://t.c…"
"887",1,"RT @SuperheroSteel: #DwayneJohnson gifted Henry Cavill's #Superman costume from Warner Bros vault! Because: BADASSERY! @TheRock https://t.c…"
"888",1,"Like and share!

Love Superman? Visit us: https://t.co/cdEqgJyjNW

#superman #returnofsuperman #batmanvsu ... https://t.co/XpoTMsA8Is"
"889",1,"RT @ComicReflection: https://t.co/bPvg5jmTB7 #PodernFamily #Superman #DCComics #WarnerBros #Marvel #Disney #DaveGibbons #AlanMoore #CurtSwa…"
"890",0,"RT @chacho_alvarez: Geeks del mundo! El primo de #SuperGirlWarner ya llegó al DCU, miércoles 8 pm por @WarnerChannelLA #yalesdije #SUPERMAN…"
"891",-1,"EPISODE 200 IS HERE!
Should you buy #dccomics #superman annual? We review that #comic and #valiantcomics #savage is… https://t.co/t7COxymASC"
"892",0,"#Batman v #Superman #Movie #Poster Original D/S 27x40 + 4 More Original #Posters https://t.co/0hES74l0iI #ebay #bvs #dccomics #DCWeek #DCTV"
"893",1,"RT @CavillsClique: Every morning is a wonderful blessing, either sunny or cloudy. It's stands for Hope and so does #Superman #HenryCavill h…"
"894",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"895",0,"Day  320 -- #Superman #KnockOff #MarvelComics #Hyperion of #SquadronSupreme . #DCcomics #art… https://t.co/32AMg6SIvy"
"896",-1,"Make sure to check it out tonight!!! #comicsforsale on #Instagram #Wolverine #Xmen #MarvelComics #Outcast #Superman https://t.co/oORcSfQ3An"
"897",1,"It feels so good to be back in the gym after nearly 4 months<ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #gym #fitness #evofit #fitnessevolution #superman… https://t.co/pKLbh1tqgX"
"898",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"899",0,"RT @EastLAComicCon: #NewComicBookDay! What did everyone pick up today? #ncbd #comics #batman #superman #ghostrider #saga #eastla #eastlacom…"
"900",1,"RT ComicReflection: https://t.co/q4GhC7hX9Z #PodernFamily #Superman #DCComics #WarnerBros #Marvel #Disney #DaveGibbons #AlanMoore #CurtSwa…"
"901",0,"#Eminem #Superman Official Video Uncensored HD https://t.co/28lcwJ2VN9"
"902",0,"Titlul intreg a lui Batman vs Superman a fost anuntat -... https://t.co/ZqQjoBLMAz #batman #BatmanvsSuperman #dawnofjustice #superman"
"903",1,"Hahaaaa! Like, what?!?!! #superman #clarkkent #loislane #dccomics #superheroes #instashit… https://t.co/yoYRqp2fUi"
"904",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"905",1,"Thank you @zekedorrhome for FaceTime so I could #Superman!!!! He… https://t.co/RFzT2H3wvR"
"906",0,"#Superman DC Comics Multiverse Superman General Zod Action Figure 3.75 Christopher Reeve https://t.co/AVqIe2JX5z… https://t.co/iyjmTQZCBV"
"907",0,"RT @BeardBros_uk: #beard #Superman https://t.co/eR8fNMQp4V"
"908",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"909",0,"Superman Winged Logo Tee https://t.co/P0JvGbd60Y #superman #supermantshirt #supermantee #dccomics https://t.co/0ARNuW3bzq"
"910",2,"@WeirdScienceDC I'm loving the new logo just like the old #Superman #Batman comic"
"911",-2,"Im not afraid of heights, Im afraid of falling...
.
#VictoriasPeak #HongKong #Superman… https://t.co/evDX8nzoWW"
"912",1,"Paladone #Superman Hero Night Light Paladone Products https://t.co/IZYwof3UVy via @amazon"
"913",1,"RT ComicReflection: https://t.co/mOZtQxun3c #PodernFamily #Superman #DCComics #WarnerBros #Marvel #Disney #DaveGibbons #AlanMoore #CurtSwa…"
"914",1,"RT @LiamSDCC: The sons of world's finest finally return in February! #Batman #Superman https://t.co/HrAAWZvrbY"
"915",0,"A little project I've been working on. https://t.co/Ir8HhgNupI #wednesdaywisdom #Filmmaking #shortfilm #dccomics #Dreams #Superman #goals"
"916",1,"RT @ComicReflection: https://t.co/bPvg5jmTB7 #PodernFamily #Superman #DCComics #WarnerBros #Marvel #Disney #DaveGibbons #AlanMoore #CurtSwa…"
"917",-1,"Harry Potter Hardcover Limited Edition Boxed Set: All 7 Books in Chest... - https://t.co/AhhiBm3SOx - #Superman https://t.co/kx58Vp4OSJ"
"918",0,"#runningforalan #superman #runnergirl #running #napatrails #skylinepark #alanismysuperman cpasse67 https://t.co/yusAeYeEQj"
"919",1,"https://t.co/MelDgmPTMY
.
.
.
.
.
.
.
.
.
.
by  #marvel #dccomics #comics #batman #dc #superman #superhero #ironman… https://t.co/Nm0UMjz1nO"
"920",0,"#skylinepark #napavalley #singletrack #running #trailrunningviews #runnergirl #superman… https://t.co/dkqUyz66Dx"
"921",0,"Podcast Episode 108: Nightwing #9 #nightwing #superman #dccomics https://t.co/ojUgHB5NzX"
"922",0,"Amo a Clark Kent #Superman <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><U+2764>"
"923",1,"https://t.co/bPvg5jmTB7 #PodernFamily #Superman #DCComics #WarnerBros #Marvel #Disney #DaveGibbons #AlanMoore #CurtSwan #Archie #comicstrip"
"924",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"925",0,"When your owner already gave you a treat so you disguise yourself to get more #Superman #ClarkKent https://t.co/bAB5QEKtx4"
"926",0,"Portrait practice superman

#superman #speedpaint #dccomics #portrait #comics #comic… https://t.co/HoqwwPpGb3"
"927",0,"#superman annual is here!
 https://t.co/77ejI8v7HC #DCWeek #dcfcfans #DCAllAccess #DCRebirth #Review 
Remember to subscribe! :)"
"928",1,"The sons of world's finest finally return in February! #Batman #Superman https://t.co/HrAAWZvrbY"
"929",-1,"@PeterJTomasi @patrick_gleason #Superman Annual made me weep. I needed to hear the message #SwampThing gave to Clark. Thank-you for that. :)"
"930",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"931",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"932",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"933",0,"Armand's Rancho Del Cielo: Neal Adams' ""The Coming of the Supermen"" Hardcover... https://t.co/AOmMvIolaP #Superman #Neal_Adams #DC_Comics"
"934",0,"#SUPERMAN #DeathOfClarkKent #18 '95 SupermanBackForGood #82 '93/ #Doomsday #74 '92  #ComicBooks #SupermanDoomsday… https://t.co/MXsEGJGDn6"
"935",0,"RT @DianaAndKal: #Superman #WonderWoman 31. https://t.co/OdqvxHZ6BD"
"936",0,"#superman annual is here https://t.co/77ejI8v7HC #DCWeek #dcfcfans #DCAllAccess #DCRebirth #Review @DCCOM1CS @DCComics @geoffjohns"
"937",0,"RT @DianaAndKal: #Superman #WonderWoman. #SuperWonder Tribute to Jim Lee.  A new 52 update. by Godstaff. https://t.co/bs2csFvrjG"
"938",0,"#SUPERMAN https://t.co/8os4B2Pajh"
"939",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"940",-1,"The #Superman N_____r defense theory. #MichaelBrown bs defense all over again https://t.co/PhKF17ifnh"
"941",0,"RT @NinoskaPerezC: #FuneralSurrealista #Elian dijo que #Fidel tenia mas poderes que #Superman y explico porque. Ni en #Macondo. Han roto el…"
"942",0,"#SUPERMAN #DeathOfClarkKent/  #18 '95 #SupermanBackForGood #82 '93 #Doomsday #74 '92  #SupermanDoomsday https://t.co/daM0niqbsM via @eBay"
"943",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"944",0,"Tazas geniales cronología de tus #Superheroes desde el principio #IronMan #Batman #Superman #Thor y más!... https://t.co/kMO09EAcMV"
"945",1,"RT @downandnerdy757: ICYMI James got super powers.  #Superman #Batman https://t.co/a4HLUp8Hya"
"946",1,"On how the CW's #Supergirl is a better version of the big budget #Superman films: https://t.co/IDkja71ApE"
"947",1,"New Talent Showcase #1 Review
https://t.co/q95Mva1xkJ
#dccomics #hawkgirl #wonderwoman #constantine #harleyquinn… https://t.co/h0WAuK9N4P"
"948",1,"Funko Home DC Superman and Wonder Woman Salt and Pepper Shaker Sets in stock now! #superman… https://t.co/csztOnbTkD"
"949",0,"RT @DianaAndKal: #Superman #WonderWoman 31. https://t.co/OdqvxHZ6BD"
"950",0,"RT @DianaAndKal: #Superman #WonderWoman. #SuperWonder Tribute to Jim Lee.  A new 52 update. by Godstaff. https://t.co/bs2csFvrjG"
"951",0,"RT @DianaAndKal: #Superman #WonderWoman There is, perhaps, an inevitability about such things. DC Presents 32. https://t.co/cCEXAESz20"
"952",1,"RT @AwesomEmergency: More Powerful than a Locomotive #Superman #TheFlash https://t.co/yc3plVha3N"
"953",0,"RT @DianaAndKal: #Superman #WonderWoman There is, perhaps, an inevitability about such things. DC Presents 32. https://t.co/cCEXAESz20"
"954",0,"RT @SergioEES: Concept pictures for the #Superman suit in #BatmanvSuperman #BehindtheScenes #HenryCavill https://t.co/MGk1fxbhvN"
"955",0,"RT @patrick_gleason: It only comes out once a year!#Superman Annual by @PeterJTomasi myself &amp; @JorgeJimenezArt #SwampThing #rebirth #ncbd h…"
"956",0,"#SUPERMAN te cagaron. https://t.co/9rIUgdczSF"
"957",1,"RT @clarkkentshop: Like if you remember

Love Superman? Visit us: https://t.co/cdEqgJyjNW

#superman #returnofsuperman #batm ... https://t.…"
"958",3,"Really enjoyed the #Superman Annual. The battle scene with #SwampThing was pretty awesome!"
"959",0,"#Superman HOT TOYS SIDESHOW 2013 TOYS FAIRS EXCLUSIVE EVIL SUPERMAN III CHRISTOPHER REEVE https://t.co/nSTJdkoiwF… https://t.co/qh01A4SQGj"
"960",0,"#ChristopherReeve Superman 3 #DVD Christopher Reeve, Richard Pryor, Margot Kidder, Jackie Cooper,… https://t.co/bVsuOK0F4T"
"961",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"962",1,"Like if you remember

Love Superman? Visit us: https://t.co/cdEqgJyjNW

#superman #returnofsuperman #batm ... https://t.co/5fqrz5nFT2"
"963",0,"#Superman #WonderWoman There is, perhaps, an inevitability about such things. DC Presents 32. https://t.co/cCEXAESz20"
"964",0,"RT @DianaAndKal: #Superman #WonderWoman. #SuperWonder Tribute to Jim Lee.  A new 52 update. by Godstaff. https://t.co/bs2csFvrjG"
"965",0,"#superman #juju After you save the day https://t.co/Jp2FzqLSTs"
"966",0,"Time to watch these two beauties on Blu-ray
#superman #christopherreeve #manofsteel #generalzod… https://t.co/0CPA0A153U"
"967",0,"RT @365superman: Overworked &amp; Underpaid
#365daysofsuperman #manofsteel #superman #dccomic #superhero #supermanadventures #smallville #metro…"
"968",0,"DC Special Vol 1 21 Bronze Age Comic Book. by RubbersuitStudios https://t.co/fBamQQMC7p via @Etsy #dcspecial #superman #comicsforsale"
